id,comment,label
1017,ඇමති ලොක්ක කොමිස් ගහන්න දගලන ප්ලේස් එකේම වැඩේකරල රාජකාරිය අකුරටම කරපු නිළදාරණියට හයියක් වෙමු රැට්ටෝ.. බය නැත්නම් ඔය දේශපාලුවොන්ට ගේම පටන්ගනින් රටක්ම පස්සෙන් ඉදීවි උබේ,0
1018,ඇමති වරු නැතිව මේ විදිහටම රට කරගෙන යන්න වාසනාව ලැබේවා ..,0
1019,ඇය පිස්සුද කටවහන් හිටපන් ගෑනියේ උඹ සල්ලි ටිකක් අතගෑවා කියලා හැමෝම යටත් වෙන්නැ නෑ ගෑනි,1
1020,ඇයට පිළිතුරු ලැබී ඇත,0
1021,ඇයත්රට ජාතියේ කැක්කුමඋදෙසාම එක හඩකින් හඩක්නගමින් කකියන තවත් වටිනා හවක්මයි.ස්තුති ඔබ තුමියට,0
1022,ඇයයි ඔබේ ශක්තිය,0
1023,ඇයි අනේ ඔහොම ,0
1024,ඇයි අප්පා කතා කරන විදිහ,0
1025,ඇයි අබාධිත දිමනාව ලැබෙන්නේ නැත්තෙ සම්‍ර්ර්දිය තියන අයට,0
1026,ඇයි ඉතින් සීසන් 2 ශුට් කරන්නැත්තෙ ,0
1027,ඇයි එයා සිංහලෙන් කතා කරන්නේ බාසාවෙන් ඕක කියන්න තිබ්බා නෙ,0
1028,ඇයි ඔයා දැක්කෙ ඔයා වලට දැම්ම නම් මම හරි ජීවත් වෙනවා,1
1029,ඇයි ඔයා ලංකාවේ නෙමෙයි ද දුවෙ,0
1030,ඇයි ඔයාලටත් මේ නෝනා වගේ වෙන්න බැරි,0
1031,ඇයි කිරි සීයේ බඩු ටික සරමේ පිහදාගත්තේ නැත්තේ....,1
1032,ඇයි ගුනේ ඔයා ඒ තරම්ම දරුනු..,0
1033,ඇයි දන්නේ නෑ කට.කැපුවේ.නැත්තේ,1
1034,ඇයි බං මුන් කියන දේවල් ගනන් ගන්නෙ.. මොකෙක්ද මූ.. රටේ තීන්දු ගද්දි මූ කියන දේවල් අහන්න ඕනෙද.. ඕකා පිස්සෙක් වගේ කියවපුදෙන්..,0
1035,ඇයි බන් ඒ ප්‍රසිද්ධ වෙන්න හදන්නෙ ඒකි,1
1036,ඇයි මයෙ දෙයියනේ එහෙනම් ලංකාව ගැන කතා කරන්නේ ?,0
1037,ඇයි මල්ලි තරහ යන්න ඇති කියන්නකො ,0
1038,ඇයි මෙච්චර අපේ අය පිරිහ්ලා,0
1039,"ඇයි මේ අයව අත්ඩංගුවට ගන්න බැරි,",1
1040,ඇයි මේ මනුස්සයා පිස්සෙක් වගේ බනින්නේ එයාට අදාළ නැති දේකට මේ විදියට.,0
1041,ඇයි මේ වගේ වෙලාවක අතේ පැලවෙන පච කෙලින්නේ. ,0
1042,ඇයි මොඩ ගොන් ගැනියෙ ම්නිස්සු ගොඩක් ලෙඩ හැදිල ඉන්නෙ රටක් න් තමයි ගොන් ගැනියෙ ලාංකට බො කරෙ තො වගෙ ඔලුව ලොකු උන් තාම්‍ය් ලොඩ බොකර්න්නෙ ................ගොන් ගැනියෙ මුල් තැන දිපිය තොගෙ උපන් රටට එකයි නම්බුව තොගෙ,1
1043,ඇයි මෝඩ හරකෝ හැම රටමක ඔහොම තමයි .තෝ දන්නෙ නැත්ද .,1
1044,ඇයි ඹබ විතරයිනෙ ඉන්නෙ පල පල යන්නගෙන් බඩුවක් වාගෙ,1
1045,ඇයි යකුනෙ ලන්කාවෙත් MASK අනිවාර්ය කරන්නේ නැත්තේ... තාම පරක්කු නැහැ....,0
1046,ඇයි යකූ මේ වගේ උන් arrest ගන්නේ නැත්තේ...,1
1047,ඇයි යෝදයෝ ඒ ගොයිය කියන්නේ මුස්ලිම් මලමිනී වල පැය 4ක් ඇතුලත විෂබීජ හරණය වෙනව. වලලපු ගමන් මිනිය පොලවට පස් වෙනව කියල.,1
1048,ඇය් හුත්තියේ..තෝ එදා කැැගැැවෙි ලංකවට ගෙන්වා ගන්ට කියලා නෛ්දතොගේ පොටෝ එකක් ait port එකේ ගහන්න කියලා බලධාරීන්ට කියන්න ඕනා,1
1049,ඇරන්ගෙ ගොන් ජොක් වගේද මේවා ,0
1050,ඇවිත් බලන්න ඔයාට පකේ අරි ඒවාද බලන්න එන්න කියන්නනේ ,1
1051,ඇවිල්ලම බලපන් මේකෙ සැප.....,1
1052,ඇස්දෙකට කදුලු ආවා ඒකතාවටඔබ තුමියට බුදු සරණයි,0
1053,ඇහුම්කන් දෙන නායකයෙක්. ආර්තිකය ගැනත් බලන්න.,0
1054,"ඈ ගොනෝ ,තොපිම කියනව,දැනගත්ත වෙලාවෙම ලොක්ඩවුන් කරන්න තිබ්බලු.මෙච්චර කල් දීලත්.බඩගින්නෙ තියනවලු",1
1055,ඈ බං ලකො. අර දමිත මිසින් ආ ගිය අතක් නැහැ කියලා කිව්වෙ එතකොට දැන් අයෙ ඇවිල්ල ද ? ඇති යාන්තම් මම හිතුවෙ ඔකා මහණ් වෙලා කියලා කොහෙ හරි කැලෙක ,0
1056,ඈ බොල ,0
1057,ඈ බොල බූරුවො.. අර ගින්දරෙන් පිච්චිලා පිපිරිච්ච උනුත් ස්වර්ගෙට ගියානං ... ඉතුරු ටික කියන්න ඕනෙ නෑනෙ..,1
1058,ඈ බොල බෝම්බ පපුරුවාගෙන මලේ ඇයි උබගෙ උන් . උන් පිච්ච්නේ එතකොට,1
1059,ඈ මී හරකියේ ඔයාගේ කොහෙද ඔය කියන අවුරුදු 25ක පෙනුම තියන්නේ. මොන්ටිසෝරි ළ්මයෙක්ගෙ තරම් මොළයක් නෑ කියල නම් තේරෙනව.ඔයා එන්නත් එපා ඔහෙට වෙලා ඉන්න. මොකද ඔයා වගේ වැස්සියෝ ඔහේම මැරිල යම එක හොඳයි,1
1060,"ඈත අතීතයේ තියා මෑත කාලෙවත් අරාබිකරයේ ගස් කොලන් අඩුයිනෙ... ඉතින දැනට අවුරුදු දහස් ගානකට කලින් ප්‍රවාහන පහසුකම් වත් නැති කාලේ️ අරාබිකරයේ කෙනෙක් මිය ගියහොත් මිනී පෙට්ටියක් හදා ගන්න වෙනින් රටකට ගිහින් ගහක් කපාගෙන පෙට්ටියක් හදාගෙන එන එක අපහසු නිසා එකම පෙට්ටියක මිය යන පුද්ගලයින් අවසන කටයුතු සදහා ගෙන ගියා... ඒත් දැන් ඊට අවුරුදු දහස් ගානකට පස්සෙත් අරාබියේ විතරක් නෙවෙයි ලොකේ කොයි කොනේ ඉස්ලාම් භක්තිකයෙකු මිය ගියත් අදාල පල්ලියෙන් දෙන අර කූඩුවේ දාගෙන තමයි අවසාන කටයුතු වලට අරන් යන්නේ.... අරාබියේ මීනී පෙට්ටියක් හදා ගන්න ගහක් කොලක් නැති උන නිසා එහෙම කලත් ලොකේ කොයි කෙනේ මැරෙන එකාටත් එහෙම කරන්න ඔීනි නෑ කියන ටික ඔලුවට ගන්න බැරි මරි මෝඩ හුකන්නලා දන්න විද්‍යව.... මූට BIO, AGRI දෙකෙන්ම උපාදි නෙවෙයි PHD ත් තියෙනවාද කොහේද... ",0
1061,ඈබොල වේසියේ තෝ ඉපදිනෙත් ද??,1
1062,ඉඉඉඉයාා මෙකිගෙ හැටි බලපල්ලකො.. දැක්කමත් හිරිකිතයි.. ගූ ගොඩක් ,1
1063,ඉක්මනින් නිවන් සුව ලැබේවා.,1
1064,ඉක්මනින් භූමිදානය වේවා,1
1065,ඉක්මනින් මේ වසංගතය නිමා කිරීමට ඔබ තුමාට ශක්තිය දළදා සමිදු පිහිටෙන් ලැබේවා..,0
